"GEO_ID","NAME","B02001_001E","B02001_001EA","B02001_001M","B02001_001MA","B02001_002E","B02001_002EA","B02001_002M","B02001_002MA","B02001_003E","B02001_003EA","B02001_003M","B02001_003MA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005EA","B02001_005M","B02001_005MA","B02001_006E","B02001_006EA","B02001_006M","B02001_006MA","B02001_007E","B02001_007M","B02001_007MA","B02001_007EA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010EA","B02001_010M","B02001_010MA",
"Geography","Geographic Area Name","Estimate!!Total:","Annotation of Estimate!!Total:","Margin of Error!!Total:","Annotation of Margin of Error!!Total:","Estimate!!Total:!!White alone","Annotation of Estimate!!Total:!!White alone","Margin of Error!!Total:!!White alone","Annotation of Margin of Error!!Total:!!White alone","Estimate!!Total:!!Black or African American alone","Annotation of Estimate!!Total:!!Black or African American alone","Margin of Error!!Total:!!Black or African American alone","Annotation of Margin of Error!!Total:!!Black or African American alone","Estimate!!Total:!!American Indian and Alaska Native alone","Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Margin of Error!!Total:!!American Indian and Alaska Native alone","Annotation of Estimate!!Total:!!American Indian and Alaska Native alone","Estimate!!Total:!!Asian alone","Annotation of Estimate!!Total:!!Asian alone","Margin of Error!!Total:!!Asian alone","Annotation of Margin of Error!!Total:!!Asian alone","Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Estimate!!Total:!!Native Hawaiian and Other Pacific Islander alone","Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Annotation of Margin of Error!!Total:!!Native Hawaiian and Other Pacific Islander alone","Estimate!!Total:!!Some other race alone","Margin of Error!!Total:!!Some other race alone","Annotation of Margin of Error!!Total:!!Some other race alone","Annotation of Estimate!!Total:!!Some other race alone","Estimate!!Total:!!Two or more races:","Margin of Error!!Total:!!Two or more races:","Annotation of Margin of Error!!Total:!!Two or more races:","Annotation of Estimate!!Total:!!Two or more races:","Estimate!!Total:!!Two or more races:!!Two races including Some other race","Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races including Some other race","Annotation of Estimate!!Total:!!Two or more races:!!Two races including Some other race","Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Estimate!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races","Annotation of Margin of Error!!Total:!!Two or more races:!!Two races excluding Some other race, and three or more races",
"0500000US47059","Greene County, Tennessee","70621","null","*****","*****","64909","null","386","null","1048","null","427","null","350","346","null","null","128","null","205","null","0","null","224","null","141","161","null","null","4045","701","null","null","2084","610","null","null","1961","null","500","null",
"0500000US47065","Hamilton County, Tennessee","369135","null","*****","*****","259462","null","3250","null","68166","null","1655","null","828","621","null","null","6523","null","1019","null","43","null","72","null","9566","2532","null","null","24547","3771","null","null","14360","3151","null","null","10187","null","1962","null",
"0500000US47093","Knox County, Tennessee","486677","null","*****","*****","394413","null","2601","null","32954","null","3366","null","1169","860","null","null","9784","null","1437","null","385","null","442","null","8004","1915","null","null","39968","4761","null","null","16265","3121","null","null","23703","null","3380","null",
"0500000US47113","Madison County, Tennessee","98775","null","*****","*****","53959","null","615","null","36600","null","895","null","0","224","null","null","1111","null","420","null","94","null","168","null","2677","877","null","null","4334","1268","null","null","2059","962","null","null","2275","null","735","null",
"0500000US47119","Maury County, Tennessee","104760","null","*****","*****","84669","null","2186","null","10821","null","2165","null","409","284","null","null","603","null","332","null","0","null","224","null","127","271","null","null","8131","2585","null","null","4541","2389","null","null","3590","null","1685","null",
"0500000US47125","Montgomery County, Tennessee","227900","null","*****","*****","143529","null","2254","null","38903","null","5688","null","1121","603","null","null","5441","null","983","null","524","null","369","null","4422","1608","null","null","33960","6139","null","null","9946","2565","null","null","24014","null","5371","null",
"0500000US47141","Putnam County, Tennessee","81188","null","*****","*****","71736","null","994","null","1918","null","679","null","78","134","null","null","894","null","257","null","0","null","224","null","3159","1344","null","null","3403","969","null","null","1339","759","null","null","2064","null","625","null",
"0500000US47147","Robertson County, Tennessee","74098","null","*****","*****","60879","null","897","null","3987","null","882","null","89","146","null","null","504","null","215","null","0","null","224","null","4554","1023","null","null","4085","1177","null","null","991","672","null","null","3094","null","931","null",
"0500000US47149","Rutherford County, Tennessee","352182","null","*****","*****","240667","null","2542","null","51459","null","3436","null","719","456","null","null","11654","null","1756","null","1634","null","2139","null","16519","4158","null","null","29530","4080","null","null","10609","2668","null","null","18921","null","3444","null",
"0500000US47155","Sevier County, Tennessee","99517","null","*****","*****","86978","null","1456","null","282","null","251","null","190","154","null","null","1402","null","276","null","0","null","224","null","4888","2324","null","null","5777","1725","null","null","3115","1712","null","null","2662","null","432","null",
"0500000US47157","Shelby County, Tennessee","924454","null","*****","*****","319857","null","2886","null","490261","null","5493","null","2554","1212","null","null","26033","null","1356","null","2103","null","1879","null","37985","4664","null","null","45661","6096","null","null","22947","3766","null","null","22714","null","4561","null",
"0500000US47163","Sullivan County, Tennessee","159265","null","*****","*****","147603","null","1111","null","1882","null","731","null","223","235","null","null","964","null","244","null","0","null","224","null","880","485","null","null","7713","1384","null","null","2659","1149","null","null","5054","null","773","null",
"0500000US47165","Sumner County, Tennessee","200557","null","*****","*****","164781","null","1285","null","16420","null","1521","null","347","325","null","null","3075","null","730","null","67","null","112","null","5101","1606","null","null","10766","2143","null","null","5822","1421","null","null","4944","null","1718","null",
"0500000US47179","Washington County, Tennessee","134236","null","*****","*****","117592","null","1046","null","4061","null","1299","null","272","395","null","null","1341","null","735","null","0","null","224","null","1707","874","null","null","9263","1911","null","null","3794","1187","null","null","5469","null","1428","null",
"0500000US47187","Williamson County, Tennessee","255735","null","*****","*****","211930","null","1438","null","9482","null","1480","null","124","151","null","null","8813","null","1596","null","304","null","489","null","4912","2533","null","null","20170","3349","null","null","8370","2250","null","null","11800","null","2211","null",
"0500000US47189","Wilson County, Tennessee","151917","null","*****","*****","125610","null","1515","null","9074","null","1719","null","1282","1596","null","null","2879","null","592","null","0","null","224","null","1382","934","null","null","11690","2563","null","null","5167","1880","null","null","6523","null","1666","null",
"0500000US48005","Angelina County, Texas","86506","null","*****","*****","53282","null","1373","null","9493","null","1903","null","1993","1677","null","null","850","null","187","null","0","null","249","null","3304","1626","null","null","17584","2836","null","null","13735","2326","null","null","3849","null","1550","null",
"0500000US48021","Bastrop County, Texas","102058","null","*****","*****","58879","null","6260","null","4262","null","2556","null","1576","1438","null","null","3140","null","2746","null","0","null","249","null","13441","6655","null","null","20760","7444","null","null","18119","7678","null","null","2641","null","2060","null",
"0500000US48027","Bell County, Texas","379617","null","*****","*****","190242","null","5806","null","88032","null","5948","null","2783","1671","null","null","10636","null","1515","null","731","null","857","null","23982","4957","null","null","63211","7109","null","null","36626","5012","null","null","26585","null","5391","null",
"0500000US48029","Bexar County, Texas","2028236","null","*****","*****","818198","null","18850","null","151426","null","7286","null","21270","5124","null","null","60222","null","3886","null","2467","null","513","null","247418","19744","null","null","727235","24752","null","null","640751","24229","null","null","86484","null","8689","null",
"0500000US48037","Bowie County, Texas","92581","null","*****","*****","62982","null","716","null","23184","null","1179","null","363","272","null","null","1302","null","141","null","0","null","249","null","426","378","null","null","4324","1307","null","null","1731","687","null","null","2593","null","1210","null",
"0500000US48039","Brazoria County, Texas","379689","null","*****","*****","184835","null","6225","null","60535","null","1648","null","2421","2524","null","null","26865","null","1181","null","0","null","249","null","28413","6067","null","null","76620","6588","null","null","67393","6780","null","null","9227","null","2532","null",
"0500000US48041","Brazos County, Texas","237032","null","*****","*****","156077","null","4693","null","26236","null","1232","null","1602","1163","null","null","13917","null","1014","null","460","null","448","null","11096","3545","null","null","27644","4231","null","null","22227","4093","null","null","5417","null","1456","null",
"0500000US48061","Cameron County, Texas","423029","null","*****","*****","143995","null","13974","null","1581","null","879","null","1510","905","null","null","2966","null","483","null","0","null","249","null","45565","9896","null","null","227412","15547","null","null","223227","15287","null","null","4185","null","1631","null",
"0500000US48085","Collin County, Texas","1109462","null","*****","*****","611745","null","7596","null","120718","null","4410","null","8008","3184","null","null","191973","null","3622","null","737","null","484","null","48336","6853","null","null","127945","8802","null","null","88469","8091","null","null","39476","null","4847","null",
"0500000US48091","Comal County, Texas","174986","null","*****","*****","117974","null","2847","null","4787","null","996","null","605","538","null","null","2797","null","410","null","0","null","249","null","9491","4513","null","null","39332","4512","null","null","33839","4443","null","null","5493","null","1829","null",
"0500000US48099","Coryell County, Texas","84232","null","*****","*****","49139","null","1584","null","13507","null","1838","null","1060","961","null","null","1788","null","421","null","651","null","154","null","4298","1224","null","null","13789","2857","null","null","7008","1986","null","null","6781","null","1756","null",
"0500000US48113","Dallas County, Texas","2586050","null","*****","*****","877004","null","14290","null","574492","null","7991","null","29710","7250","null","null","173623","null","3222","null","696","null","337","null","361560","23087","null","null","568965","24454","null","null","483516","24154","null","null","85449","null","8648","null",
"0500000US48121","Denton County, Texas","941647","null","*****","*****","543649","null","7846","null","98151","null","5389","null","7042","3569","null","null","94238","null","3267","null","260","null","246","null","60910","9275","null","null","137397","10883","null","null","94219","9243","null","null","43178","null","5575","null",
"0500000US48135","Ector County, Texas","161091","null","*****","*****","66790","null","5094","null","7599","null","1989","null","1076","1171","null","null","1276","null","1512","null","0","null","249","null","41723","6671","null","null","42627","7418","null","null","38109","7691","null","null","4518","null","2417","null",
"0500000US48139","Ellis County, Texas","202678","null","*****","*****","118485","null","4179","null","27963","null","1287","null","678","697","null","null","1877","null","265","null","0","null","249","null","23115","6067","null","null","30560","5360","null","null","24278","4932","null","null","6282","null","1990","null",
"0500000US48141","El Paso County, Texas","867947","null","*****","*****","249229","null","16896","null","25766","null","2584","null","9154","3060","null","null","10393","null","1534","null","778","null","870","null","160232","13350","null","null","412395","18133","null","null","388020","18420","null","null","24375","null","3615","null",
"0500000US48157","Fort Bend County, Texas","858527","null","*****","*****","282582","null","11460","null","178313","null","3422","null","2750","1864","null","null","183937","null","5462","null","648","null","984","null","84457","14147","null","null","125840","12539","null","null","101374","12168","null","null","24466","null","4740","null",
"0500000US48167","Galveston County, Texas","355062","null","*****","*****","209608","null","4911","null","42293","null","4235","null","918","939","null","null","12438","null","1573","null","1430","null","1215","null","19914","4258","null","null","68461","7191","null","null","53757","5995","null","null","14704","null","3636","null",
"0500000US48181","Grayson County, Texas","139336","null","*****","*****","108425","null","2641","null","7987","null","1004","null","1127","576","null","null","1255","null","514","null","155","null","259","null","3132","1637","null","null","17255","3286","null","null","9870","2969","null","null","7385","null","1710","null",
"0500000US48183","Gregg County, Texas","124201","null","*****","*****","71698","null","1656","null","22668","null","1529","null","525","377","null","null","1615","null","439","null","0","null","249","null","2987","1436","null","null","24708","2504","null","null","17985","2422","null","null","6723","null","1817","null",
"0500000US48187","Guadalupe County, Texas","177036","null","*****","*****","98459","null","3245","null","13788","null","2008","null","209","292","null","null","3128","null","1310","null","0","null","249","null","12821","3866","null","null","48631","5757","null","null","41139","4584","null","null","7492","null","2387","null",
"0500000US48201","Harris County, Texas","4728030","null","*****","*****","1574357","null","22529","null","881271","null","10792","null","41960","9916","null","null","335457","null","5228","null","3492","null","1085","null","733718","32141","null","null","1157775","36135","null","null","1013824","35249","null","null","143951","null","14451","null",
"0500000US48203","Harrison County, Texas","69150","null","*****","*****","44381","null","1533","null","13140","null","998","null","98","124","null","null","451","null","229","null","0","null","249","null","5359","2096","null","null","5721","1830","null","null","3400","1771","null","null","2321","null","1006","null",
"0500000US48209","Hays County, Texas","255397","null","*****","*****","149132","null","7133","null","8401","null","1801","null","2074","1340","null","null","5029","null","692","null","1258","null","1365","null","12138","5207","null","null","77365","7268","null","null","66368","8584","null","null","10997","null","4192","null",
"0500000US48213","Henderson County, Texas","83667","null","*****","*****","64981","null","2478","null","5106","null","579","null","165","179","null","null","351","null","262","null","81","null","117","null","943","996","null","null","12040","2456","null","null","9575","2359","null","null","2465","null","745","null",
"0500000US48215","Hidalgo County, Texas","880356","null","*****","*****","227764","null","15132","null","6143","null","2534","null","3973","1842","null","null","7469","null","653","null","673","null","492","null","98112","12040","null","null","536222","20286","null","null","527250","20204","null","null","8972","null","2304","null",
"0500000US48231","Hunt County, Texas","103394","null","*****","*****","75991","null","2538","null","7554","null","1185","null","230","186","null","null","987","null","355","null","33","null","59","null","6909","1974","null","null","11690","2465","null","null","6696","1975","null","null","4994","null","1110","null",
"0500000US48245","Jefferson County, Texas","253704","null","*****","*****","104762","null","2956","null","80152","null","3066","null","2124","1422","null","null","9318","null","1486","null","205","null","264","null","14913","3504","null","null","42230","4785","null","null","32657","3584","null","null","9573","null","3165","null",
"0500000US48251","Johnson County, Texas","187280","null","*****","*****","137727","null","3914","null","9195","null","1465","null","598","425","null","null","3317","null","2128","null","83","null","152","null","9364","2944","null","null","26996","4756","null","null","22152","4700","null","null","4844","null","1262","null",
"0500000US48257","Kaufman County, Texas","157768","null","*****","*****","90208","null","3257","null","24318","null","2401","null","206","268","null","null","2000","null","688","null","13","null","21","null","9430","3499","null","null","31593","5053","null","null","21319","4428","null","null","10274","null","3415","null",
"0500000US48291","Liberty County, Texas","97621","null","*****","*****","57454","null","3830","null","7744","null","1527","null","56","75","null","null","428","null","662","null","0","null","249","null","11678","4716","null","null","20261","5268","null","null","17956","5013","null","null","2305","null","1154","null",
"0500000US48303","Lubbock County, Texas","314451","null","*****","*****","191623","null","6099","null","23376","null","2083","null","2351","1103","null","null","6898","null","791","null","134","null","150","null","25534","4730","null","null","64535","5269","null","null","55939","5242","null","null","8596","null","2254","null",
"0500000US48309","McLennan County, Texas","263115","null","*****","*****","153133","null","3499","null","35374","null","2235","null","1341","823","null","null","4124","null","711","null","537","null","910","null","15102","3773","null","null","53504","4595","null","null","44673","4232","null","null","8831","null","3156","null",
"0500000US48329","Midland County, Texas","167969","null","*****","*****","93559","null","5971","null","9269","null","2194","null","1927","2123","null","null","3447","null","785","null","0","null","249","null","17513","6052","null","null","42254","7557","null","null","35795","6867","null","null","6459","null","2810","null",
"0500000US48339","Montgomery County, Texas","648886","null","*****","*****","442695","null","10594","null","40526","null","4787","null","2167","1237","null","null","24511","null","2950","null","501","null","689","null","29267","6220","null","null","109219","12432","null","null","93374","11044","null","null","15845","null","4360","null",
"0500000US48355","Nueces County, Texas","353079","null","*****","*****","139119","null","5086","null","11166","null","1661","null","960","524","null","null","8212","null","540","null","0","null","249","null","24116","4193","null","null","169506","7114","null","null","162548","6592","null","null","6958","null","2897","null",
"0500000US48361","Orange County, Texas","84742","null","*****","*****","67970","null","1353","null","7278","null","506","null","272","239","null","null","252","null","566","null","0","null","249","null","835","680","null","null","8135","1638","null","null","5336","1490","null","null","2799","null","998","null",
"0500000US48367","Parker County, Texas","156764","null","*****","*****","128741","null","3255","null","727","null","517","null","656","541","null","null","1186","null","375","null","42","null","75","null","6125","2576","null","null","19287","3696","null","null","12914","3488","null","null","6373","null","1061","null",
"0500000US48375","Potter County, Texas","116547","null","*****","*****","65454","null","5044","null","11207","null","965","null","1317","1104","null","null","5699","null","757","null","67","null","74","null","9564","2457","null","null","23239","4513","null","null","18960","4404","null","null","4279","null","1764","null",
"0500000US48381","Randall County, Texas","143854","null","*****","*****","105264","null","2903","null","6134","null","1244","null","634","423","null","null","1972","null","1260","null","120","null","200","null","5872","1992","null","null","23858","3804","null","null","19829","3548","null","null","4029","null","1526","null",
"0500000US48397","Rockwall County, Texas","116381","null","*****","*****","78612","null","1674","null","9726","null","1198","null","78","104","null","null","4437","null","215","null","0","null","249","null","7191","2543","null","null","16337","2992","null","null","12431","2843","null","null","3906","null","1693","null",
"0500000US48409","San Patricio County, Texas","69699","null","*****","*****","36672","null","3253","null","701","null","428","null","72","82","null","null","601","null","254","null","647","null","657","null","5757","2266","null","null","25249","3825","null","null","23412","3944","null","null","1837","null","1067","null",
"0500000US48423","Smith County, Texas","237186","null","*****","*****","167206","null","4590","null","40321","null","2034","null","1785","2048","null","null","3935","null","431","null","186","null","321","null","4746","1819","null","null","19007","4134","null","null","13445","3344","null","null","5562","null","2152","null",
"0500000US48427","Starr County, Texas","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null",
"0500000US48439","Tarrant County, Texas","2126477","null","*****","*****","1011079","null","12192","null","377737","null","6016","null","12261","4060","null","null","127132","null","3931","null","3258","null","1176","null","248485","15914","null","null","346525","17132","null","null","273154","14053","null","null","73371","null","8174","null",
"0500000US48441","Taylor County, Texas","143326","null","*****","*****","96836","null","2517","null","11439","null","1143","null","320","279","null","null","2860","null","695","null","0","null","249","null","7040","2054","null","null","24831","2747","null","null","20508","2560","null","null","4323","null","1146","null",
"0500000US48451","Tom Green County, Texas","119411","null","*****","*****","77026","null","3944","null","3714","null","862","null","2036","1294","null","null","1461","null","566","null","70","null","149","null","7968","2571","null","null","27136","3789","null","null","22372","3521","null","null","4764","null","1332","null",
"0500000US48453","Travis County, Texas","1305154","null","*****","*****","717362","null","14781","null","102957","null","5875","null","15976","7143","null","null","100325","null","3572","null","367","null","308","null","119005","16190","null","null","249162","17165","null","null","202117","15499","null","null","47045","null","6121","null",
"0500000US48469","Victoria County, Texas","90964","null","*****","*****","52037","null","3725","null","5257","null","889","null","669","667","null","null","1225","null","196","null","0","null","249","null","6059","2050","null","null","25717","3915","null","null","23962","3851","null","null","1755","null","995","null",
"0500000US48471","Walker County, Texas","77977","null","*****","*****","45303","null","1819","null","14987","null","2385","null","229","283","null","null","651","null","400","null","0","null","249","null","5045","3141","null","null","11762","3071","null","null","6842","2586","null","null","4920","null","2216","null",
"0500000US48479","Webb County, Texas","267945","null","*****","*****","54129","null","7976","null","777","null","525","null","1003","1305","null","null","1483","null","614","null","0","null","249","null","26789","5891","null","null","183764","9290","null","null","182641","9310","null","null","1123","null","662","null",
"0500000US48485","Wichita County, Texas","130069","null","*****","*****","90676","null","2455","null","13312","null","1231","null","585","398","null","null","2834","null","647","null","56","null","90","null","6044","1414","null","null","16562","3156","null","null","11133","2541","null","null","5429","null","1634","null",
"0500000US48491","Williamson County, Texas","643026","null","*****","*****","387893","null","6050","null","42188","null","2922","null","3828","2154","null","null","54119","null","2375","null","399","null","425","null","47729","8403","null","null","106870","10326","null","null","75698","9121","null","null","31172","null","5571","null",
"0500000US48497","Wise County, Texas","71714","null","*****","*****","55699","null","2371","null","508","null","404","null","369","308","null","null","578","null","382","null","10","null","23","null","8402","3526","null","null","6148","2502","null","null","4389","2326","null","null","1759","null","674","null",
"0500000US49005","Cache County, Utah","137417","null","*****","*****","115867","null","1979","null","273","null","205","null","497","562","null","null","3179","null","1246","null","634","null","273","null","4548","1706","null","null","12419","2501","null","null","7030","2509","null","null","5389","null","1683","null",
"0500000US49011","Davis County, Utah","367285","null","*****","*****","308392","null","4888","null","4660","null","1259","null","1296","591","null","null","7820","null","1636","null","1944","null","914","null","11606","4541","null","null","31567","4131","null","null","17821","3311","null","null","13746","null","2607","null",
"0500000US49035","Salt Lake County, Utah","1186421","null","*****","*****","849842","null","6515","null","20007","null","3425","null","12316","3531","null","null","50258","null","2592","null","17310","null","3237","null","100709","7924","null","null","135979","10062","null","null","80198","9005","null","null","55781","null","6660","null",
